Name,Rating,Pricing,URL,Latitude,Longitude,Transactions,Location,Phone,Display Phone,Distance,Reviews,Review Count,Cuisine,Restaurant ID,Number of Reviews
H&H Reserve,4,,https://www.yelp.com/biz/h-and-h-reserve-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.714232,-73.951424,[],"519 Metropolitan Ave, Brooklyn, NY 11211",+18458363039,(845) 836-3039,2442.497023607387,"[{'text': ""Saw that a new bar & food spot opened up here and was excited for the possibility of chili cheese (really miss Tommy's chili cheese from LA) and decided to..."", 'reviewer': 'Shoba P.', 'reviewer_id': 'P20IK-MVavUQqMBTK1i_NQ', 'rating': 5}, {'text': 'Came here for lunch at 1:30 on a Thursday and was very pleased with the food and the service. The schnitzel sandwich is delicious and is of a large portion...', 'reviewer': 'James S.', 'reviewer_id': 'kJnbLIPdJ6QOu_USBdfuZA', 'rating': 4}, {'text': ""I was sad to learn that the former neighborhood staple Sugarburg was closing. I didn't know why and it seemed that it happened out of no where! Regardless,..."", 'reviewer': 'Nicholas C.', 'reviewer_id': 'X4Cfxum1Jo0M3aENcqkt0Q', 'rating': 4}]",3,"S, a, n, d, w, i, c, h, e, s",qACLF23emO2Mfz3HbiiNWg,5
Henry's End,3,$$$,https://www.yelp.com/biz/henrys-end-brooklyn-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.6987126,-73.99263839731027,['delivery'],"72 Henry St, Brooklyn, NY 11201",+17188341776,(718) 834-1776,1496.6064495591913,"[{'text': 'Excellent food, friendly, professional service and neighborhood gem. Never a bad meal; especially good the game specials and Mrs Mud Pie dessert.', 'reviewer': 'Terry W.', 'reviewer_id': '2wOLGSwJPLJP-wZuvvCOOw', 'rating': 5}, {'text': ""I went here a few weeks back having originally wanted to go to nearby Inga's but they were closed as some of the staff members had Covid so I stopped here...."", 'reviewer': 'Glenn C.', 'reviewer_id': 'JPH-WOKa6EBMlpBGLIPuiw', 'rating': 4}, {'text': 'so overrated. I lived in new york for 13 years and came here twice. the food is so overpriced and isnt even that good. When i saw my bill i nearly fainted....', 'reviewer': 'Patrick J.', 'reviewer_id': 'gyT1psYeysxjf_OaAQ9V0A', 'rating': 3}]",3,"A, m, e, r, i, c, a, n,  , (, N, e, w, )",xhuDOqY9G5mPuSqBnMCaYw,383
Kettl,4,,https://www.yelp.com/biz/kettl-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7296233,-73.95814229999999,[],"70 Greenpoint Ave, Brooklyn, NY 11222",+13477628142,(347) 762-8142,3041.692030194125,"[{'text': ""I came for the sundae, but they didn't have it when I went. I settled for a hojicha latte and matcha ganache tart, and both were so good.\n\nThe hojicha latte..."", 'reviewer': 'Samantha D.', 'reviewer_id': 'bIC3B9ODGU0afnfxMIdNtQ', 'rating': 5}, {'text': 'Lattes were good but we were really put off by the service. This place was highly recommended to us so we decided to stop in one cold afternoon. We were the...', 'reviewer': 'J R.', 'reviewer_id': '_XwQUuWet-VKEYLgaEO00w', 'rating': 3}, {'text': 'The weather on Saturday afternoon was pleasant, so I decided to grab a matcha latte and walk around Greenpoint. Kettl is a few minutes away from the G...', 'reviewer': 'Tiffany L.', 'reviewer_id': 'ed6glKJ-M3trlPdXofA4ew', 'rating': 4}]",3,"T, e, a,  , R, o, o, m, s",xuAtvWwGXfWGnxYK5hYvZg,38
Heno Heno,1,,https://www.yelp.com/biz/heno-heno-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7605197,-73.99011170000001,"['delivery', 'pickup']","358 W 46th St, New York, NY 10036",+16463988008,(646) 398-8008,5997.185853399979,"[{'text': 'Back to try more items on the menu. For the price to quality ratio, this place is awesome.\n\nCame on a rainy Friday night and there were plenty of seats.', 'reviewer': 'Leah W.', 'reviewer_id': '8C_878g8t7Gy23T2PffHvw', 'rating': 5}, {'text': ""The wow factors are the curry rice and Monkfish Liver. The curry is very thick, and creamy, and has beefy flavor even though there's no meat chunks in it...."", 'reviewer': 'Naixin C.', 'reviewer_id': '279khs2tdIFXDj0jZRdGTg', 'rating': 4}, {'text': 'I was looking for izakaya or family style Japanese restaurant then I found Heno Heno. I was excited to see the option recommended. \nUpon arrival there were...', 'reviewer': 'Maggie L.', 'reviewer_id': '0jX7F7zLdfpctNMOyyV-Pg', 'rating': 1}]",3,"I, z, a, k, a, y, a",cT48RskMO_o35Ua0tlifyQ,64
Osamil,5,$$,https://www.yelp.com/biz/osamil-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74697,-73.9864,['delivery'],"5 West 31st St, New York, NY 10001",+12123004713,(212) 300-4713,4460.064475681607,"[{'text': ""I can't believe it's taken me so long to write this review! I've been to Osamil a few times now and have left full and happy each time. I've never had a bad..."", 'reviewer': 'Lori P.', 'reviewer_id': '8Leqcqs14AyUeS47aqYXkA', 'rating': 5}, {'text': ""The ambiance is sexy and aesthetically pleasing. There were a lot of people and it was hustling and bustling. \n\nThe food was okay - I didn't love the..."", 'reviewer': 'Phoebe K.', 'reviewer_id': 'nUuLNRwOpCwqWBGgWRVFdA', 'rating': 3}, {'text': ""If you're a foodie, this is your jam. They have an ever-changing menu but at the time I had visited they were known for their pork shank and whole chicken...."", 'reviewer': 'Jack L.', 'reviewer_id': 'bM1jMFJp2T7RvVfVp4GmrQ', 'rating': 5}]",3,"K, o, r, e, a, n",X8yEmEDD9ZTkHoIRFqzcRw,626
Udon Lab,4,$$,https://www.yelp.com/biz/udon-lab-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7482036287177,-73.9874565,"['delivery', 'pickup']","43 W 32nd St, New York, NY 10001",+16468385338,(646) 838-5338,4609.574465614535,"[{'text': 'Nice ambiance, and the plain udon noodle paired with pork katsu on the side was exactly what I was looking for.', 'reviewer': 'Zulena S.', 'reviewer_id': 'Bt4CAyBEQZ1AIwQ5UF6-QQ', 'rating': 5}, {'text': 'I went there twice for lunch time. Food was awesome and dining room is clean and well decorated. I will definitely go back', 'reviewer': 'Chacattapol Y.', 'reviewer_id': 'EZMNIX0xR-Kh3KFL4hMagA', 'rating': 5}, {'text': 'We made reservations for a party of 3 at 12:30 on Saturday and were promptly seated. We each ordered Beef Niku Udon ($20) and shared Takoyaki ($11). They...', 'reviewer': 'Judy L.', 'reviewer_id': '4pCLAHH-z6hZl_9q-4_UAg', 'rating': 4}]",3,"N, o, o, d, l, e, s",kjItczuC-FQa-nECT9VF8A,365
Mr Mista Oh,4,$$,https://www.yelp.com/biz/mr-mista-oh-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74324,-73.99123,"['delivery', 'pickup']","41 W 24th St, New York, NY 10010",+16465598858,(646) 559-8858,4136.8613937036625,"[{'text': 'This is a hidden gem a outside of ktown. I had a reservation for a party of 18 on a Saturday night. We were seated immediately! We were so shocked that a...', 'reviewer': 'Michelle T.', 'reviewer_id': 'V0W4lIeJaxrU9vZyo2lpXA', 'rating': 5}, {'text': 'Came here as a large group on a Saturday. We made a reservation for 18 the morning of and was able to move it 30 minutes later during prime dinner times....', 'reviewer': 'Thomas M.', 'reviewer_id': 'fWATWxYFBn8BcEBdHQsZKw', 'rating': 2}, {'text': 'Came here with colleagues during lunch time. Each of us got some soup which comes with bowl of rice and some small appetizers like kimchi, broccoli, fish...', 'reviewer': 'Shengyu G.', 'reviewer_id': 'VzrUrJSJNnZeRNVxhmRCXg', 'rating': 4}]",3,"K, o, r, e, a, n",md5mjDamLsh1uxHDU9PfGA,165
Baba's Pierogies,5,$$,https://www.yelp.com/biz/babas-pierogies-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.67687,-73.98633,"['delivery', 'pickup']","295 3rd Ave, Brooklyn, NY 11215",+17182220777,(718) 222-0777,3439.00531479571,"[{'text': ""My friend and I were eating our way through the neighborhood on a Thursday night and we started off at Baba's. The restaurant is bright and modern, very..."", 'reviewer': 'Edward K.', 'reviewer_id': 'PmRu3ZtMpGFJPn59Td0p9Q', 'rating': 5}, {'text': 'Food: warm, hearty, and filling. What more can you ask for? These pierogis are the epitome of comfort food. They are pillows of cheesy, carby goodness. Each...', 'reviewer': 'Kathleen X.', 'reviewer_id': 'U4FZThoCjSgWnuDF7aI9rA', 'rating': 4}, {'text': ""Very appreciative of having this gem in the neighborhood! I've eaten many pierogis in my lifetime, and also made some myself. This place just makes the best..."", 'reviewer': 'Andrea M.', 'reviewer_id': 'YquzaRcjDqROuR-mSyjz8w', 'rating': 5}]",3,"M, o, d, e, r, n,  , E, u, r, o, p, e, a, n",eIbKiQuExi12NcGeqMzQAw,464
Eataly NYC Flatiron,5,$$,https://www.yelp.com/biz/eataly-nyc-flatiron-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74200824886595,-73.98993910744127,"['delivery', 'pickup']","200 5th Ave, New York, NY 10010",+12122292560,(212) 229-2560,3974.209291739669,"[{'text': 'Return visit for two of the four of us. \n\nWe had to have some more gelato and we have course came around lunchtime. We chose three different precautions for...', 'reviewer': 'Brian G.', 'reviewer_id': 'b8eNqpZFpAcjsokK-xWQww', 'rating': 5}, {'text': ""It wasn't busy in late afternoon of Sunday. I wanted to eat at Eatary for a while but didn't have the right chance to come so I fix it out I'm just popping..."", 'reviewer': 'Chunjai K.', 'reviewer_id': 'lloH0WufxlWFtFiq5M2P7g', 'rating': 3}, {'text': 'I think this place is the cats pajamas. The market as well as the restaurants are fucking insane! \nThe market has really quality imported stuff. Olive oil...', 'reviewer': 'James S.', 'reviewer_id': 'PWzYRUcI48HAZqivkA14Pg', 'rating': 5}]",3,"I, t, a, l, i, a, n",a0IET3_yCFcO36OqGSsisg,6044
Kebaya,3,,https://www.yelp.com/biz/kebaya-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.737259886794405,-73.99120666086674,['restaurant_reservation'],"20 E 17th St, New York, NY 10003",+12126410401,(212) 641-0401,3493.1958094868405,"[{'text': 'Tried this on a Wednesday night and easily got a table. The restaurant was a little less than half full, street parking was relatively easy to find on a...', 'reviewer': 'Jessalyn S.', 'reviewer_id': 'JcyVDuY061gyTgMqKUlpeA', 'rating': 5}, {'text': 'This passes the Peranakan test, as attested by actual Peranakans I dined with.\n\nFirst off, I detest Laut. I went there before they got their Michelin star...', 'reviewer': 'Josephine L.', 'reviewer_id': 's16-BUo-orUsELvMu5ocKg', 'rating': 4}, {'text': 'Having been to both Laut and Singapura, I had high hopes for Kebaya being it was by the same chef. Unfortunately I was a bit disappointed. The food was good...', 'reviewer': 'Winston G.', 'reviewer_id': 'qb4l3B1VifNbkGkC61emSA', 'rating': 3}]",3,"M, a, l, a, y, s, i, a, n",vEvOcLuD99EMWJghbc_9ag,12
Macao Trading Company,5,$$$,https://www.yelp.com/biz/macao-trading-company-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.719623,-74.003904,"['delivery', 'pickup']","311 Church St, New York, NY 10013",+12124318642,(212) 431-8642,2516.622649940654,"[{'text': '- excellent drinks\n- excellent service\n- excellent food\n\nOverall, solid venue for drinks with friends or dinner. Always a great experience here.', 'reviewer': 'Albert K.', 'reviewer_id': 'sILEA5_pp6-wrV2NOhcx0Q', 'rating': 5}, {'text': 'Ordered:\nShrimp & Scallion Dumplings (~$15 each): 1 fried & 1 steamed\nDozen Oysters (~$48): with leche de tigre mignonette\nMushroom Croquettes (~$16): with...', 'reviewer': 'Aya E.', 'reviewer_id': '6cBZYz36SYI1g0cYBYsteA', 'rating': 4}, {'text': 'Delicious meal and exciting experience at Macao. Came here with a friend for dinner, everything was exceptional!\n\nWe loved our meal---service was...', 'reviewer': 'Whitney L.', 'reviewer_id': '-j4ckp5yezUzJWieXl0TFQ', 'rating': 5}]",3,"A, s, i, a, n,  , F, u, s, i, o, n",U74_3F7r3tMhd6dmTmDBxQ,844
Monkey Bar,2,,https://www.yelp.com/biz/monkey-bar-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.75998,-73.97313,[],"60 E 54th St, New York, NY 10022",+12124040365,(212) 404-0365,5872.310929865297,"[{'text': ""What an amazing experience I had at Monkey Bar for my anniversary! Everything exceeded my expectations.\n\nThe restaurant is hard to find if you're not..."", 'reviewer': 'Olivia P.', 'reviewer_id': '7ngFvy8_44rkVA2jd01mRg', 'rating': 5}, {'text': ""Truly a classic New York institution and it's been almost a decade since I've dined here, when I first moved to NYC. They've redecorated, but a lot of what..."", 'reviewer': 'Shu Jin S.', 'reviewer_id': 'UFcsAMlBDCOXz2iGvU7j9A', 'rating': 4}, {'text': 'This Monkey Bar x Hogsalt was quite a disappointment.\n\nMenu was almost copied from 4Charles and Au Cheval but done poorly.\n\n*Crispy Potato Pancake w/ Smoked...', 'reviewer': 'Emi B.', 'reviewer_id': '3lODYQrvcGriv5Fc2JdPOQ', 'rating': 2}]",3,"A, m, e, r, i, c, a, n,  , (, T, r, a, d, i, t, i, o, n, a, l, )",gZz9A8k8ORC_xl0aHxtY4w,57
H&H Reserve,4,,https://www.yelp.com/biz/h-and-h-reserve-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.714232,-73.951424,[],"519 Metropolitan Ave, Brooklyn, NY 11211",+18458363039,(845) 836-3039,2442.497023607387,"[{'text': ""Saw that a new bar & food spot opened up here and was excited for the possibility of chili cheese (really miss Tommy's chili cheese from LA) and decided to..."", 'reviewer': 'Shoba P.', 'reviewer_id': 'P20IK-MVavUQqMBTK1i_NQ', 'rating': 5}, {'text': 'Came here for lunch at 1:30 on a Thursday and was very pleased with the food and the service. The schnitzel sandwich is delicious and is of a large portion...', 'reviewer': 'James S.', 'reviewer_id': 'kJnbLIPdJ6QOu_USBdfuZA', 'rating': 4}, {'text': ""I was sad to learn that the former neighborhood staple Sugarburg was closing. I didn't know why and it seemed that it happened out of no where! Regardless,..."", 'reviewer': 'Nicholas C.', 'reviewer_id': 'X4Cfxum1Jo0M3aENcqkt0Q', 'rating': 4}]",3,"S, a, n, d, w, i, c, h, e, s",qACLF23emO2Mfz3HbiiNWg,5
Henry's End,3,$$$,https://www.yelp.com/biz/henrys-end-brooklyn-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.6987126,-73.99263839731027,['delivery'],"72 Henry St, Brooklyn, NY 11201",+17188341776,(718) 834-1776,1496.6064495591913,"[{'text': 'Excellent food, friendly, professional service and neighborhood gem. Never a bad meal; especially good the game specials and Mrs Mud Pie dessert.', 'reviewer': 'Terry W.', 'reviewer_id': '2wOLGSwJPLJP-wZuvvCOOw', 'rating': 5}, {'text': ""I went here a few weeks back having originally wanted to go to nearby Inga's but they were closed as some of the staff members had Covid so I stopped here...."", 'reviewer': 'Glenn C.', 'reviewer_id': 'JPH-WOKa6EBMlpBGLIPuiw', 'rating': 4}, {'text': 'so overrated. I lived in new york for 13 years and came here twice. the food is so overpriced and isnt even that good. When i saw my bill i nearly fainted....', 'reviewer': 'Patrick J.', 'reviewer_id': 'gyT1psYeysxjf_OaAQ9V0A', 'rating': 3}]",3,"A, m, e, r, i, c, a, n,  , (, N, e, w, )",xhuDOqY9G5mPuSqBnMCaYw,383
Kettl,4,,https://www.yelp.com/biz/kettl-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7296233,-73.95814229999999,[],"70 Greenpoint Ave, Brooklyn, NY 11222",+13477628142,(347) 762-8142,3041.692030194125,"[{'text': ""I came for the sundae, but they didn't have it when I went. I settled for a hojicha latte and matcha ganache tart, and both were so good.\n\nThe hojicha latte..."", 'reviewer': 'Samantha D.', 'reviewer_id': 'bIC3B9ODGU0afnfxMIdNtQ', 'rating': 5}, {'text': 'Lattes were good but we were really put off by the service. This place was highly recommended to us so we decided to stop in one cold afternoon. We were the...', 'reviewer': 'J R.', 'reviewer_id': '_XwQUuWet-VKEYLgaEO00w', 'rating': 3}, {'text': 'The weather on Saturday afternoon was pleasant, so I decided to grab a matcha latte and walk around Greenpoint. Kettl is a few minutes away from the G...', 'reviewer': 'Tiffany L.', 'reviewer_id': 'ed6glKJ-M3trlPdXofA4ew', 'rating': 4}]",3,"T, e, a,  , R, o, o, m, s",xuAtvWwGXfWGnxYK5hYvZg,38
Heno Heno,1,,https://www.yelp.com/biz/heno-heno-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7605197,-73.99011170000001,"['delivery', 'pickup']","358 W 46th St, New York, NY 10036",+16463988008,(646) 398-8008,5997.185853399979,"[{'text': 'Back to try more items on the menu. For the price to quality ratio, this place is awesome.\n\nCame on a rainy Friday night and there were plenty of seats.', 'reviewer': 'Leah W.', 'reviewer_id': '8C_878g8t7Gy23T2PffHvw', 'rating': 5}, {'text': ""The wow factors are the curry rice and Monkfish Liver. The curry is very thick, and creamy, and has beefy flavor even though there's no meat chunks in it...."", 'reviewer': 'Naixin C.', 'reviewer_id': '279khs2tdIFXDj0jZRdGTg', 'rating': 4}, {'text': 'I was looking for izakaya or family style Japanese restaurant then I found Heno Heno. I was excited to see the option recommended. \nUpon arrival there were...', 'reviewer': 'Maggie L.', 'reviewer_id': '0jX7F7zLdfpctNMOyyV-Pg', 'rating': 1}]",3,"I, z, a, k, a, y, a",cT48RskMO_o35Ua0tlifyQ,64
Osamil,5,$$,https://www.yelp.com/biz/osamil-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74697,-73.9864,['delivery'],"5 West 31st St, New York, NY 10001",+12123004713,(212) 300-4713,4460.064475681607,"[{'text': ""I can't believe it's taken me so long to write this review! I've been to Osamil a few times now and have left full and happy each time. I've never had a bad..."", 'reviewer': 'Lori P.', 'reviewer_id': '8Leqcqs14AyUeS47aqYXkA', 'rating': 5}, {'text': ""The ambiance is sexy and aesthetically pleasing. There were a lot of people and it was hustling and bustling. \n\nThe food was okay - I didn't love the..."", 'reviewer': 'Phoebe K.', 'reviewer_id': 'nUuLNRwOpCwqWBGgWRVFdA', 'rating': 3}, {'text': ""If you're a foodie, this is your jam. They have an ever-changing menu but at the time I had visited they were known for their pork shank and whole chicken...."", 'reviewer': 'Jack L.', 'reviewer_id': 'bM1jMFJp2T7RvVfVp4GmrQ', 'rating': 5}]",3,"K, o, r, e, a, n",X8yEmEDD9ZTkHoIRFqzcRw,626
Udon Lab,4,$$,https://www.yelp.com/biz/udon-lab-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7482036287177,-73.9874565,"['delivery', 'pickup']","43 W 32nd St, New York, NY 10001",+16468385338,(646) 838-5338,4609.574465614535,"[{'text': 'Nice ambiance, and the plain udon noodle paired with pork katsu on the side was exactly what I was looking for.', 'reviewer': 'Zulena S.', 'reviewer_id': 'Bt4CAyBEQZ1AIwQ5UF6-QQ', 'rating': 5}, {'text': 'I went there twice for lunch time. Food was awesome and dining room is clean and well decorated. I will definitely go back', 'reviewer': 'Chacattapol Y.', 'reviewer_id': 'EZMNIX0xR-Kh3KFL4hMagA', 'rating': 5}, {'text': 'We made reservations for a party of 3 at 12:30 on Saturday and were promptly seated. We each ordered Beef Niku Udon ($20) and shared Takoyaki ($11). They...', 'reviewer': 'Judy L.', 'reviewer_id': '4pCLAHH-z6hZl_9q-4_UAg', 'rating': 4}]",3,"N, o, o, d, l, e, s",kjItczuC-FQa-nECT9VF8A,365
